\\Hourly Nodal Prices Report,,,,,,,,,,,,,,,,
\\Created at 2020-02-28 08:01:10,,,,,,,,,,,,,,,,
\\For 2020,,,,,,,,,,,,,,,,
Zones,,Reference,North West,North West,North West,North East,North East,North East,Ottawa,East,Toronto,Essa,Bruce,South West,Niagara,West
06/02/2020,14,21.1,17.73,17.3,18.19,19.54,20.49,20.1,21.1,20.89,21.1,20.89,20.49,21.1,20.69,21.1
06/02/2020,15,15.45,12.99,12.67,13.32,14.31,15,14.72,15.45,15.3,15.45,15.3,15,15.45,15.15,15.45
06/02/2020,16,14.82,12.46,12.15,12.78,13.72,14.39,14.12,14.82,14.68,14.82,14.68,14.39,14.82,14.53,14.82
06/02/2020,17,14.12,11.87,11.57,12.17,13.07,13.71,13.45,14.12,13.98,14.12,13.98,13.71,14.12,13.84,14.12
06/02/2020,18,20.87,17.54,17.11,17.99,19.33,20.27,19.88,20.87,20.67,20.87,20.67,20.27,20.87,20.47,20.87
06/02/2020,19,20.89,17.55,17.12,18.01,19.34,20.28,19.9,20.89,20.68,20.89,20.68,20.28,20.89,20.48,20.89
06/02/2020,20,19.72,16.57,16.16,17,18.26,19.14,18.78,19.72,19.52,19.72,19.52,19.14,19.72,19.33,19.72
06/02/2020,21,15.66,13.16,12.84,13.5,14.5,15.21,14.92,15.66,15.51,15.66,15.51,15.21,15.66,15.36,15.66
06/02/2020,22,8.42,7.07,6.9,7.26,7.79,8.17,8.02,8.42,8.34,8.42,8.34,8.17,8.42,8.25,8.42
06/02/2020,23,7.15,6.01,5.86,6.16,6.62,6.94,6.81,7.15,7.08,7.15,7.08,6.94,7.15,7.01,7.15
06/02/2020,24,2.55,2.14,2.09,2.2,2.36,2.48,2.43,2.55,2.53,2.55,2.53,2.48,2.55,2.5,2.55
07/02/2020,1,3.42,2.88,2.81,2.95,3.17,3.32,3.26,3.42,3.39,3.42,3.39,3.32,3.42,3.36,3.42
07/02/2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/02/2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/02/2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/02/2020,5,-0.33,-0.28,-0.27,-0.28,-0.3,-0.32,-0.31,-0.33,-0.32,-0.33,-0.32,-0.32,-0.33,-0.32,-0.33
07/02/2020,6,-1.52,-1.27,-1.24,-1.31,-1.41,-1.47,-1.45,-1.52,-1.5,-1.52,-1.5,-1.47,-1.52,-1.49,-1.52
07/02/2020,7,-0.26,-0.03,0,-0.23,-0.24,-0.25,-0.25,-0.26,-0.26,-0.26,-0.26,-0.25,-0.26,-0.26,-0.26
07/02/2020,8,4.7,3.95,3.85,4.05,4.35,4.56,4.48,4.7,4.65,4.7,4.65,4.56,4.7,4.61,4.7
07/02/2020,9,3.57,3,2.93,3.08,3.3,3.46,3.4,3.57,3.53,3.57,3.53,3.46,3.57,3.5,3.57
07/02/2020,10,6.1,5.13,5,5.26,5.65,5.92,5.81,6.1,6.04,6.1,6.04,5.92,6.1,5.98,6.1
07/02/2020,11,5.6,4.7,4.59,4.83,5.18,5.43,5.33,5.6,5.54,5.6,5.54,5.43,5.6,5.49,5.6
07/02/2020,12,6.45,5.43,5.29,5.56,5.98,6.27,6.15,6.45,6.39,6.45,6.39,6.27,6.45,6.33,6.45
07/02/2020,13,11.67,9.8,9.56,10.06,10.8,11.33,11.11,11.67,11.55,11.67,11.55,11.33,11.67,11.44,11.67
07/02/2020,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/02/2020,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/02/2020,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/02/2020,17,5.54,4.66,4.54,4.78,5.13,5.38,5.28,5.54,5.49,5.54,5.49,5.38,5.54,5.43,5.54
07/02/2020,18,13.01,10.93,10.66,11.21,12.04,12.63,12.39,13.01,12.88,13.01,12.88,12.63,13.01,12.75,13.01
07/02/2020,19,38.96,32.74,31.93,33.59,36.08,37.83,37.11,38.96,38.58,38.96,38.58,37.83,38.96,38.2,38.96
07/02/2020,20,10.55,8.86,8.65,9.09,9.77,10.24,10.05,10.55,10.44,10.55,10.44,10.24,10.55,10.34,10.55
07/02/2020,21,11.66,9.8,9.55,10.05,10.79,11.32,11.1,11.66,11.54,11.66,11.54,11.32,11.66,11.43,11.66
07/02/2020,22,13.84,11.63,11.35,11.93,12.82,13.44,13.18,13.84,13.7,13.84,13.7,13.44,13.84,13.57,13.84
07/02/2020,23,18.88,15.87,15.48,16.28,17.48,18.33,17.98,18.88,18.7,18.88,18.7,18.33,18.88,18.51,18.88
07/02/2020,24,6.15,5.17,5.04,5.3,5.7,5.97,5.86,6.15,6.09,6.15,6.09,5.97,6.15,6.03,6.15
08/02/2020,1,13.07,10.98,10.71,11.26,12.1,12.68,12.44,13.07,12.93,13.07,12.93,12.68,13.07,12.81,13.07
08/02/2020,2,10.66,8.96,8.74,9.19,9.87,10.35,10.15,10.66,10.56,10.66,10.56,10.35,10.66,10.45,10.66
08/02/2020,3,4.62,3.88,3.78,3.98,4.28,4.48,4.4,4.62,4.57,4.62,4.57,4.48,4.62,4.53,4.62
08/02/2020,4,5.22,4.39,4.28,4.5,4.84,5.07,4.98,5.22,5.17,5.22,5.17,5.07,5.22,5.12,5.22
08/02/2020,5,9.84,8.27,8.06,8.48,9.11,9.55,9.37,9.84,9.74,9.84,9.74,9.55,9.84,9.64,9.84
08/02/2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/02/2020,7,8.06,6.77,6.61,6.95,7.46,7.82,7.68,8.06,7.98,8.06,7.98,7.82,8.06,7.9,8.06
08/02/2020,8,12.38,10.4,10.15,10.67,11.46,12.02,11.79,12.38,12.25,12.38,12.25,12.02,12.38,12.13,12.38
08/02/2020,9,16.39,13.77,13.43,14.12,15.17,15.91,15.61,16.39,16.22,16.39,16.22,15.91,16.39,16.06,16.39
08/02/2020,10,28.98,24.36,23.76,24.99,26.84,28.14,27.61,28.98,28.7,28.98,28.7,28.14,28.98,28.42,28.98
08/02/2020,11,77.26,64.93,63.33,66.61,71.54,75.01,73.58,77.26,76.5,77.26,76.5,75.01,77.26,75.75,77.26
08/02/2020,12,31.43,26.41,25.76,27.09,29.1,30.51,29.93,31.43,31.12,31.43,31.12,30.51,31.43,30.81,31.43
08/02/2020,13,23.7,19.91,19.43,20.43,21.94,23.01,22.57,23.7,23.46,23.7,23.46,23.01,23.7,23.23,23.7
08/02/2020,14,20.66,17.37,16.94,17.81,19.14,20.06,19.68,20.66,20.46,20.66,20.46,20.06,20.66,20.26,20.66
08/02/2020,15,20.21,16.99,16.57,17.43,18.71,19.62,19.25,20.21,20.01,20.21,20.01,19.62,20.21,19.82,20.21
08/02/2020,16,13.05,10.97,10.7,11.25,12.08,12.67,12.43,13.05,12.92,13.05,12.92,12.67,13.05,12.79,13.05
08/02/2020,17,13.21,11.1,10.83,11.39,12.23,12.83,12.59,13.21,13.08,13.21,13.08,12.83,13.21,12.95,13.21
08/02/2020,18,17.51,14.72,14.35,15.1,16.21,17,16.68,17.51,17.34,17.51,17.34,17,17.51,17.17,17.51
08/02/2020,19,20.86,17.53,17.1,17.99,19.32,20.25,19.87,20.86,20.66,20.86,20.66,20.25,20.86,20.45,20.86
08/02/2020,20,13.38,11.24,10.96,11.53,12.38,12.98,12.74,13.38,13.24,13.38,13.24,12.98,13.38,13.11,13.38
08/02/2020,21,10.59,8.9,8.68,9.12,9.8,10.28,10.08,10.59,10.48,10.59,10.48,10.28,10.59,10.38,10.59
08/02/2020,22,15.92,13.38,13.05,13.73,14.74,15.46,15.17,15.92,15.77,15.92,15.77,15.46,15.92,15.61,15.92
08/02/2020,23,16.86,14.17,13.82,14.54,15.62,16.37,16.06,16.86,16.7,16.86,16.7,16.37,16.86,16.53,16.86
08/02/2020,24,15.37,12.91,12.6,13.25,14.23,14.92,14.64,15.37,15.22,15.37,15.22,14.92,15.37,15.06,15.37
09/02/2020,1,20.01,16.82,16.41,17.25,18.53,19.43,19.06,20.01,19.82,20.01,19.82,19.43,20.01,19.62,20.01
09/02/2020,2,12.52,10.52,10.26,10.79,11.59,12.15,11.92,12.52,12.39,12.52,12.39,12.15,12.52,12.27,12.52
09/02/2020,3,13.62,11.44,11.16,11.74,12.61,13.22,12.97,13.62,13.48,13.62,13.48,13.22,13.62,13.35,13.62
09/02/2020,4,12.52,10.52,10.26,10.79,11.59,12.15,11.92,12.52,12.39,12.52,12.39,12.15,12.52,12.27,12.52
09/02/2020,5,14.26,11.98,11.69,12.29,13.2,13.84,13.58,14.26,14.12,14.26,14.12,13.84,14.26,13.98,14.26
09/02/2020,6,18.3,15.38,15,15.78,16.95,17.77,17.43,18.3,18.12,18.3,18.12,17.77,18.3,17.94,18.3
09/02/2020,7,15.37,12.91,12.6,13.25,14.23,14.92,14.64,15.37,15.22,15.37,15.22,14.92,15.37,15.06,15.37
09/02/2020,8,15.35,12.9,12.59,13.24,14.22,14.91,14.63,15.35,15.2,15.35,15.2,14.91,15.35,15.05,15.35
09/02/2020,9,19.26,16.19,15.79,16.61,17.84,18.71,18.35,19.26,19.08,19.26,19.08,18.71,19.26,18.89,19.26
09/02/2020,10,26.11,21.94,21.4,22.51,24.18,25.35,24.86,26.11,25.85,26.11,25.85,25.35,26.11,25.59,26.11
09/02/2020,11,21.26,17.87,17.43,18.33,19.68,20.64,20.25,21.26,21.05,21.26,21.05,20.64,21.26,20.85,21.26
09/02/2020,12,14.36,12.07,11.78,12.38,13.3,13.94,13.68,14.36,14.22,14.36,14.22,13.94,14.36,14.08,14.36
09/02/2020,13,14.27,12,11.7,12.31,13.22,13.86,13.6,14.27,14.14,14.27,14.14,13.86,14.27,13.99,14.27
09/02/2020,14,9.34,7.85,7.66,8.05,8.65,9.07,8.89,9.34,9.25,9.34,9.25,9.07,9.34,9.16,9.34
09/02/2020,15,5.13,4.31,4.6,4.42,4.75,4.98,4.88,5.13,5.08,5.13,5.08,4.98,5.13,5.03,5.13
09/02/2020,16,9.41,7.91,7.71,8.11,8.71,9.13,8.96,9.41,9.32,9.41,9.32,9.13,9.41,9.22,9.41
09/02/2020,17,11.82,9.93,9.69,10.19,10.94,11.47,11.26,11.82,11.7,11.82,11.7,11.47,11.82,11.59,11.82
09/02/2020,18,7.3,6.14,5.98,6.29,6.76,7.09,6.95,7.3,7.23,7.3,7.23,7.09,7.3,7.16,7.3
09/02/2020,19,6.09,5.12,4.99,5.25,5.64,5.91,5.8,6.09,6.03,6.09,6.03,5.91,6.09,5.97,6.09
09/02/2020,20,6.28,5.28,5.14,5.41,5.82,6.09,5.98,6.28,6.22,6.28,6.22,6.09,6.28,6.15,6.28
09/02/2020,21,6.11,5.14,5.01,5.27,5.66,5.93,5.82,6.11,6.05,6.11,6.05,5.93,6.11,5.99,6.11
09/02/2020,22,6.33,5.32,5.19,5.46,5.86,6.14,6.03,6.33,6.27,6.33,6.27,6.14,6.33,6.21,6.33
09/02/2020,23,4.8,5.09,5.14,4.14,4.45,4.66,4.57,4.8,4.76,4.8,4.76,4.66,4.8,4.71,4.8
09/02/2020,24,4.46,5.5,5.67,3.85,4.13,4.33,4.25,4.46,4.42,4.46,4.42,4.33,4.46,4.38,4.46
10/02/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2020,4,0.49,0.41,0.4,0.42,0.45,0.47,0.46,0.49,0.48,0.49,0.48,0.47,0.49,0.48,0.49
10/02/2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2020,7,3.7,3.11,3.03,3.19,3.43,3.59,3.53,3.7,3.66,3.7,3.66,3.59,3.7,3.63,3.7
10/02/2020,8,24.87,20.9,20.39,21.44,23.03,24.15,23.69,24.87,24.63,24.87,24.63,24.15,24.87,24.39,24.87
10/02/2020,9,52.25,43.91,42.83,45.04,48.38,50.73,49.76,52.25,51.73,52.25,51.73,50.73,52.25,51.23,52.25
10/02/2020,10,55.19,46.37,45.24,47.58,51.1,53.58,52.56,55.19,54.64,55.19,54.64,53.58,55.19,54.1,55.19
10/02/2020,11,16.98,14.27,13.92,14.64,15.73,16.49,16.18,16.98,16.82,16.98,16.82,16.49,16.98,16.65,16.98
10/02/2020,12,8.26,6.94,6.77,7.12,7.65,8.02,7.86,8.26,8.18,8.26,8.18,8.02,8.26,8.1,8.26
10/02/2020,13,1.48,1.24,1.21,1.28,1.37,1.44,1.41,1.48,1.47,1.48,1.47,1.44,1.48,1.45,1.48
10/02/2020,14,7.64,6.42,6.26,6.58,7.07,7.41,7.27,7.64,7.56,7.64,7.56,7.41,7.64,7.49,7.64
10/02/2020,15,11.56,9.71,9.47,9.97,10.7,11.22,11.01,11.56,11.44,11.56,11.44,11.22,11.56,11.33,11.56
10/02/2020,16,13.09,11,10.73,11.28,12.12,12.71,12.47,13.09,12.96,13.09,12.96,12.71,13.09,12.83,13.09
10/02/2020,17,19.5,16.38,15.98,16.81,18.05,18.93,18.57,19.5,19.3,19.5,19.3,18.93,19.5,19.11,19.5
10/02/2020,18,21.24,17.85,17.41,18.31,19.66,20.62,20.23,21.24,21.03,21.24,21.03,20.62,21.24,20.82,21.24
10/02/2020,19,18.09,15.2,14.83,15.6,16.75,17.56,17.23,18.09,17.91,18.09,17.91,17.56,18.09,17.74,18.09
10/02/2020,20,13.67,7.26,6.17,11.79,7.48,13.27,13.02,13.67,13.54,13.67,13.54,13.27,13.67,13.4,13.67
10/02/2020,21,19.19,24.72,7.35,16.55,17.77,18.64,18.28,19.19,19,19.19,19,18.64,19.19,18.82,19.19
10/02/2020,22,16.8,14.11,13.77,14.48,15.55,16.31,16,16.8,16.63,16.8,16.63,16.31,16.8,16.47,16.8
10/02/2020,23,13.09,11,10.73,11.28,12.12,12.71,12.47,13.09,12.96,13.09,12.96,12.71,13.09,12.83,13.09
10/02/2020,24,11.24,9.45,9.21,9.69,10.41,10.91,10.7,11.24,11.13,11.24,11.13,10.91,11.24,11.02,11.24
11/02/2020,1,12.99,11.83,5.55,11.19,12.02,12.61,12.37,12.99,12.86,12.99,12.86,12.61,12.99,12.73,12.99
11/02/2020,2,11.67,10.54,5.48,10.06,10.8,11.33,11.11,11.67,11.55,11.67,11.55,11.33,11.67,11.44,11.67
11/02/2020,3,0.8,4.65,-21.31,0.69,0.74,0.78,0.76,0.8,0.79,0.8,0.79,0.78,0.8,0.78,0.8
11/02/2020,4,-0.79,0.4,-6.54,-0.68,-0.73,-0.77,-0.75,-0.79,-0.78,-0.79,-0.78,-0.77,-0.79,-0.77,-0.79
11/02/2020,5,-2.23,5,-39.79,-1.92,-2.06,-2.16,-2.12,-2.23,-2.21,-2.23,-2.21,-2.16,-2.23,-2.19,-2.23
11/02/2020,6,1.49,4.52,-16.87,1.29,1.38,1.45,1.42,1.49,1.48,1.49,1.48,1.45,1.49,1.46,1.49
11/02/2020,7,6.46,8.04,-9.12,5.57,5.99,6.27,6.16,6.46,6.4,6.46,6.4,6.27,6.46,6.34,6.46
11/02/2020,8,20.42,18.6,8.76,17.6,18.9,19.82,19.45,20.42,20.22,20.42,20.22,19.82,20.42,20.02,20.42
11/02/2020,9,16.44,45.24,-160.18,14.17,15.23,15.96,15.66,16.44,16.28,16.44,16.28,15.96,16.44,16.12,16.44
11/02/2020,10,13.83,12.66,5.59,11.92,12.81,13.43,13.18,13.83,13.7,13.83,13.7,13.43,13.83,13.56,13.83
11/02/2020,11,14.75,13.58,5.55,12.71,13.65,14.32,14.05,14.75,14.6,14.75,14.6,14.32,14.75,14.46,14.75
11/02/2020,12,2.58,2.17,2.11,2.22,2.39,2.5,2.46,2.58,2.55,2.58,2.55,2.5,2.58,2.53,2.58
11/02/2020,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2020,14,0,4.94,-27.3,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2020,15,6.08,5.11,4.99,5.25,5.63,5.91,5.8,6.08,6.02,6.08,6.02,5.91,6.08,5.97,6.08
11/02/2020,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2020,17,0,0.41,-2.27,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2020,18,3.52,2.96,2.89,3.04,3.26,3.42,3.36,3.52,3.49,3.52,3.49,3.42,3.52,3.45,3.52
11/02/2020,19,6.13,5.15,5.02,5.28,5.67,5.95,5.84,6.13,6.07,6.13,6.07,5.95,6.13,6.01,6.13
11/02/2020,20,3,4.65,4.89,2.59,2.78,2.91,2.86,3,2.97,3,2.97,2.91,3,2.94,3
11/02/2020,21,0,4.21,4.83,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2020,22,6.03,5.07,4.94,5.2,5.58,5.86,5.74,6.03,5.97,6.03,5.97,5.86,6.03,5.91,6.03
11/02/2020,23,6.31,5.3,5.17,5.43,5.84,6.12,6.01,6.31,6.24,6.31,6.24,6.12,6.31,6.18,6.31
11/02/2020,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2020,1,6.11,5.13,5.01,5.27,5.66,5.93,5.82,6.11,6.05,6.11,6.05,5.93,6.11,5.99,6.11
12/02/2020,2,1.96,1.65,1.6,1.69,1.81,1.9,1.87,1.96,1.94,1.96,1.94,1.9,1.96,1.92,1.96
12/02/2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2020,4,0,0.35,0.4,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2020,5,0,3.54,4.06,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2020,6,0,4.18,4.8,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2020,7,5.02,6.32,6.52,4.33,4.65,4.87,4.78,5.02,4.97,5.02,4.97,4.87,5.02,4.92,5.02
12/02/2020,8,11.24,9.45,9.21,9.69,10.41,10.91,10.7,11.24,11.13,11.24,11.13,10.91,11.24,11.02,11.24
12/02/2020,9,5.17,4.35,4.24,4.46,4.79,5.02,4.93,5.17,5.12,5.17,5.12,5.02,5.17,5.07,5.17
12/02/2020,10,0.49,0.41,0.4,0.43,0.46,0.48,0.47,0.49,0.49,0.49,0.49,0.48,0.49,0.48,0.49
12/02/2020,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2020,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2020,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2020,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2020,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2020,17,1.51,1.27,1.24,1.3,1.4,1.47,1.44,1.51,1.5,1.51,1.5,1.47,1.51,1.48,1.51
12/02/2020,18,83.47,70.14,68.41,71.95,77.29,81.03,79.49,83.47,82.64,83.47,82.64,81.03,83.47,81.83,83.47
12/02/2020,19,13.63,11.45,11.17,11.75,12.62,13.23,12.98,13.63,13.49,13.63,13.49,13.23,13.63,13.36,13.63
12/02/2020,20,13.63,11.45,11.17,11.75,12.62,13.23,12.98,13.63,13.49,13.63,13.49,13.23,13.63,13.36,13.63
12/02/2020,21,11.94,10.03,9.79,10.29,11.06,11.59,11.37,11.94,11.82,11.94,11.82,11.59,11.94,11.7,11.94
12/02/2020,22,10.53,8.85,8.63,9.08,9.75,10.22,10.03,10.53,10.43,10.53,10.43,10.22,10.53,10.32,10.53
12/02/2020,23,0,0.35,0.4,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2020,24,4.04,4.79,4.92,3.48,3.74,3.92,3.85,4.04,4,4.04,4,3.92,4.04,3.96,4.04
13/02/2020,1,19.44,16.34,15.94,16.76,18,18.87,18.52,19.44,19.25,19.44,19.25,18.87,19.44,19.06,19.44
13/02/2020,2,9.46,7.95,7.76,8.16,8.76,9.19,9.01,9.46,9.37,9.46,9.37,9.19,9.46,9.28,9.46
13/02/2020,3,0,3.15,3.61,0,0,0,0,0,0,0,0,0,0,0,0
13/02/2020,4,0,1.75,2,0,0,0,0,0,0,0,0,0,0,0,0
13/02/2020,5,0.98,3.27,3.61,0.84,0.91,0.95,0.93,0.98,0.97,0.98,0.97,0.95,0.98,0.96,0.98
13/02/2020,6,9.38,8.77,8.71,8.09,8.69,9.11,8.94,9.38,9.29,9.38,9.29,9.11,9.38,9.2,9.38
13/02/2020,7,13.71,11.87,11.64,11.82,12.69,13.31,13.06,13.71,13.57,13.71,13.57,13.31,13.71,13.44,13.71
13/02/2020,8,23.59,19.82,19.34,20.34,21.84,22.9,22.47,23.59,23.36,23.59,23.36,22.9,23.59,23.13,23.59
13/02/2020,9,15.65,13.91,8.67,13.49,14.49,15.2,14.91,15.65,15.5,15.65,15.5,15.2,15.65,15.35,15.65
13/02/2020,10,16.21,14.7,7.34,13.98,15.01,15.74,15.44,16.21,16.06,16.21,16.06,15.74,16.21,15.89,16.21
13/02/2020,11,6.7,5.63,5.5,5.78,6.21,6.51,6.39,6.7,6.64,6.7,6.64,6.51,6.7,6.57,6.7
13/02/2020,12,0.51,0.43,0.42,0.44,0.47,0.5,0.49,0.51,0.51,0.51,0.51,0.5,0.51,0.5,0.51
13/02/2020,13,8.23,7.32,4.48,7.09,7.62,7.99,7.83,8.23,8.15,8.23,8.15,7.99,8.23,8.06,8.23
13/02/2020,14,4.98,4.44,2.72,4.3,4.62,4.84,4.75,4.98,4.94,4.98,4.94,4.84,4.98,4.89,4.98
13/02/2020,15,7.38,6.29,5.37,6.37,6.84,7.17,7.04,7.38,7.31,7.38,7.31,7.17,7.38,7.24,7.38
13/02/2020,16,7.07,5.94,4.66,6.1,6.55,6.87,6.74,7.07,7,7.07,7,6.87,7.07,6.93,7.07
13/02/2020,17,3.53,2.97,2.89,3.04,3.27,3.43,3.36,3.53,3.5,3.53,3.5,3.43,3.53,3.46,3.53
13/02/2020,18,9.71,8.16,7.96,8.37,8.99,9.43,9.25,9.71,9.62,9.71,9.62,9.43,9.71,9.52,9.71
13/02/2020,19,15.36,12.91,12.59,13.24,14.22,14.91,14.63,15.36,15.21,15.36,15.21,14.91,15.36,15.06,15.36
13/02/2020,20,14.64,12.3,12,12.62,13.56,14.21,13.94,14.64,14.5,14.64,14.5,14.21,14.64,14.35,14.64
13/02/2020,21,17.03,14.32,13.96,14.69,15.77,16.54,16.22,17.03,16.87,17.03,16.87,16.54,17.03,16.7,17.03
13/02/2020,22,20.12,16.91,16.49,17.34,18.63,19.53,19.16,20.12,19.92,20.12,19.92,19.53,20.12,19.72,20.12
13/02/2020,23,9.22,7.75,7.56,7.95,8.54,8.95,8.78,9.22,9.13,9.22,9.13,8.95,9.22,9.04,9.22
13/02/2020,24,3.63,3.05,1270.8,3.13,3.36,3.53,3.46,3.63,3.6,3.63,3.6,3.53,3.63,3.56,3.63
14/02/2020,1,0,1.06,1.21,0,0,0,0,0,0,0,0,0,0,0,0
14/02/2020,2,3.95,3.32,3.24,3.4,3.66,3.83,3.76,3.95,3.91,3.95,3.91,3.83,3.95,3.87,3.95
14/02/2020,3,9.44,7.93,7.74,8.14,8.74,9.17,8.99,9.44,9.35,9.44,9.35,9.17,9.44,9.25,9.44
14/02/2020,4,16.11,343.67,13.21,13.89,14.92,15.64,15.35,16.11,15.96,16.11,15.96,15.64,16.11,15.8,16.11
14/02/2020,5,14.41,12.11,11.81,12.42,13.34,13.99,13.73,14.41,14.27,14.41,14.27,13.99,14.41,14.13,14.41
14/02/2020,6,15.92,13.38,13.05,13.72,14.74,15.46,15.17,15.92,15.77,15.92,15.77,15.46,15.92,15.61,15.92
14/02/2020,7,22.4,18.82,972.77,19.31,20.74,21.75,21.33,22.4,22.18,22.4,22.18,21.75,22.4,21.96,22.4
14/02/2020,8,45.98,38.64,37.69,39.64,42.57,44.64,43.79,45.98,45.52,45.98,45.52,44.64,45.98,45.08,45.98
14/02/2020,9,22.07,18.55,18.09,19.03,20.44,21.43,21.02,22.07,21.86,22.07,21.86,21.43,22.07,21.64,22.07
14/02/2020,10,53.03,44.56,43.46,45.71,49.1,51.48,50.5,53.03,52.5,53.03,52.5,51.48,53.03,51.99,53.03
14/02/2020,11,22.52,18.92,18.46,19.41,20.85,21.86,21.44,22.52,22.29,22.52,22.29,21.86,22.52,22.07,22.52
14/02/2020,12,20.48,17.21,16.79,17.66,18.97,19.89,19.51,20.48,20.28,20.48,20.28,19.89,20.48,20.08,20.48
14/02/2020,13,14.39,12.09,11.8,12.41,13.32,13.97,13.71,14.39,14.25,14.39,14.25,13.97,14.39,14.11,14.39
14/02/2020,14,14.16,11.9,11.61,12.21,13.11,13.75,13.49,14.16,14.02,14.16,14.02,13.75,14.16,13.88,14.16
14/02/2020,15,17.88,15.03,14.66,15.41,16.55,17.36,17.03,17.88,17.7,17.88,17.7,17.36,17.88,17.53,17.88
14/02/2020,16,14.64,12.3,12,12.62,13.56,14.21,13.95,14.64,14.5,14.64,14.5,14.21,14.64,14.35,14.64
14/02/2020,17,13.62,11.44,11.16,11.74,12.6,13.22,12.97,13.62,13.48,13.62,13.48,13.22,13.62,13.35,13.62
14/02/2020,18,18.62,15.65,15.26,16.05,17.24,18.08,17.74,18.62,18.44,18.62,18.44,18.08,18.62,18.25,18.62
14/02/2020,19,21.46,18.03,17.59,18.5,19.87,20.84,20.44,21.46,21.25,21.46,21.25,20.84,21.46,21.04,21.46
14/02/2020,20,17.38,14.61,14.25,14.98,16.09,16.88,16.55,17.38,17.21,17.38,17.21,16.88,17.38,17.04,17.38
14/02/2020,21,15.06,12.66,11.37,12.98,12.84,14.62,14.35,15.06,14.91,15.06,14.91,14.62,15.06,14.76,15.06
14/02/2020,22,15.2,10.26,8.2,13.1,9.27,14.76,14.48,15.2,15.05,15.2,15.05,14.76,15.2,14.9,15.2
14/02/2020,23,14.09,11.85,11.55,12.15,13.05,13.68,13.42,14.09,13.95,14.09,13.95,13.68,14.09,13.82,14.09
14/02/2020,24,15.11,12.7,12.39,13.03,13.99,14.67,14.39,15.11,14.96,15.11,14.96,14.67,15.11,14.82,15.11
15/02/2020,1,14.03,11.79,11.5,12.1,12.99,13.62,13.36,14.03,13.89,14.03,13.89,13.62,14.03,13.76,14.03
15/02/2020,2,14.32,12.03,11.74,12.35,13.26,13.9,13.64,14.32,14.18,14.32,14.18,13.9,14.32,14.04,14.32
15/02/2020,3,13.61,11.43,11.15,11.73,12.6,13.21,12.96,13.61,13.47,13.61,13.47,13.21,13.61,13.34,13.61
15/02/2020,4,13.11,11.01,10.74,11.29,12.13,12.72,12.48,13.11,12.97,13.11,12.97,12.72,13.11,12.85,13.11
15/02/2020,5,7.16,6.02,5.87,6.17,6.63,6.95,6.82,7.16,7.09,7.16,7.09,6.95,7.16,7.02,7.16
15/02/2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/02/2020,7,3.4,2.86,2.79,2.93,3.15,3.3,3.24,3.4,3.37,3.4,3.37,3.3,3.4,3.33,3.4
15/02/2020,8,6.3,5.29,5.16,5.43,5.83,6.11,6,6.3,6.23,6.3,6.23,6.11,6.3,6.17,6.3
15/02/2020,9,5.7,4.79,4.67,4.91,5.27,5.53,5.43,5.7,5.64,5.7,5.64,5.53,5.7,5.58,5.7
15/02/2020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/02/2020,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/02/2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
